8
7
6
5
5
5
5
5
3
3
3
2
2
1
0
1
1
1
1
1
0
0
0
-2
-2
-2
-3
-3
-3
-3
-2
-2
-2
-3
-3
-4
-4
-5
-7
-8
-8
-8
-8
-5
-4
0
3
8
13
21
27
35
42
48
55
57
57
53
47
40
30
18
8
0
-8
-14
-18
-20
-19
-19
-18
-15
-12
0
17
47
95
158
238
323
396
436
425
363
260
143
40
-33
-72
-82
-75
-67
-59
-53
-49
-48
-47
-47
-45
-45
-45
-45
-44
-43
-42
-42
-39
-40
-40
-42
-42
-42
-40
-40
-40
-42
-42
-43
-44
-44
-43
-43
-43
-43
-42
-40
-42
-42
-40
-42
-40
-40
-42
-43
-44
-45
-47
-49
-52
-53
-55
-59
-60
-63
-67
-69
-72
-74
-75
-77
-78
-79
-82
-82
-83
-83
-82
-82
-82
-79
-77
-73
-68
-63
-57
-49
-42
-34
-27
-22
-15
-9
-4
0
5
10
15
18
23
26
28
32
35
36
38
40
41
42
42
42
41
40
38
38
36
36
36
33
32
28
26
23
21
20
18
18
17
17
16
15
12
11
10
8
7
7
7
7
6
6
5
3
2
2
2
2
3
3
2
1
0
0
0
1
1
1
1
-2
-3
-5
-5
-7
-7
-5
-5
-4
-2
2
7
13
22
31
42
52
61
65
66
63
57
48
38
28
17
6
-2
-10
-15
-19
-22
-23
-22
-20
-18
-13
-4
12
37
81
140
218
305
386
437
443
395
300
180
67
-17
-67
-85
-84
-77
-68
-63
-60
-59
-58
-58
-57
-55
-55
-54
-53
-52
-52
-52
-52
-52
-52
-50
-49
-49
-49
-49
-49
-48
-47
-47
-47
-47
-47
-48
-48
-48
-48
-47
-45
-45
-45
-44
-45
-47
-47
-48
-50
-52
-54
-57
-59
-62
-64
-68
-72
-75
-79
-83
-87
-89
-90
-92
-94
-95
-97
-97
-98
-97
-95
-93
-90
-87
-82
-78
-73
-68
-62
-55
-48
-40
-33
-27
-20
-14
-9
-4
0
5
10
13
18
21
25
28
31
33
36
38
37
38
40
40
41
41
40
38
38
37
35
35
33
32
31
28
27
26
25
23
23
22
21
20
17
16
16
15
13
12
11
10
10
8
8
7
7
7
7
7
7
7
7
7
6
6
6
6
5
3
3
3
2
0
-2
-2
-3
-3
-3
-2
-2
1
3
7
12
18
26
36
47
56
63
67
67
62
55
46
36
26
16
5
-4
-12
-18
-20
-22
-20
-19
-18
-15
-9
0
20
50
97
162
242
328
401
436
418
348
241
122
21
-48
-82
-88
-83
-74
-65
-62
-59
-58
-57
-57
-57
-55
-55
-55
-55
-54
-54
-54
-53
-53
-53
-53
-53
-53
-53
-53
-53
-52
-52
-52
-52
-50
-52
-52
-52
-52
-53
-52
-53
-52
-53
-52
-52
-53
-53
-53
-53
-52
-54
-54
-57
-58
-60
-63
-64
-68
-70
-73
-77
-79
-82
-84
-85
-88
-88
-89
-89
-88
-87
-85
-82
-78
-74
-69
-63
-57
-50
-43
-35
-29
-23
-15
-9
-4
1
6
10
13
17
20
21
22
25
27
28
30
31
31
31
30
30
30
28
28
28
28
27
27
26
25
23
22
21
20
17
17
15
13
13
12
10
8
7
7
6
6
6
6
5
5
5
3
3
2
2
1
0
0
-2
-2
-3
-3
-3
-2
0
2
7
13
21
31
41
51
60
66
67
66
61
53
43
33
21
10
0
-9
-14
-18
-19
-19
-17
-17
-14
-10
-5
7
31
67
121
193
280
361
421
436
397
310
195
81
-8
-60
-80
-80
-70
-62
-54
-50
-48
-48
-47
-45
-45
-44
-43
-43
-43
-42
-42
-42
-42
-42
-42
-40
-40
-39
-39
-38
-38
-38
-38
-38
-37
-37
-37
-35
-35
-35
-34
-33
-33
-32
-32
-30
-30
-32
-32
-32
-33
-34
-35
-37
-40
-43
-45
-47
-50
-53
-57
-60
-65
-69
-72
-74
-75
-77
-77
-75
-75
-73
-70
-67
-62
-57
-52
-45
-39
-33
-27
-22
-15
-9
-2
5
10
15
18
22
25
27
30
32
35
37
37
38
38
40
40
42
42
43
43
42
41
40
38
36
35
33
32
31
31
28
26
25
23
22
22
22
21
20
17
15
12
11
11
10
10
8
8
8
8
8
6
5
2
0
0
-2
0
0
1
2
5
10
16
22
31
41
50
58
66
68
67
65
57
48
37
27
15
3
-5
-13
-19
-19
-20
-20
-19
-17
-17
-12
-2
16
47
93
157
237
323
398
437
427
363
260
142
37
-35
-74
-83
-78
-67
-59
-55
-53
-50
-49
-48
-47
-44
-43
-44
-44
-45
-47
-47
-47
-45
-44
-43
-42
-42
-43
-43
-42
-42
-42
-40
-40
-42
-42
-43
-43
-44
-44
-43
-43
-42
-40
-39
-39
